jahr,gemeinde,ds10060_1_person,ds10060_2_personen,ds10060_3_personen,ds10060_4_personen,ds10060_5_personen,ds10060_6_oder_mehr_personen,ds10080_ausland,ds10080_schweiz,ds10180_unternehmensneugruendungen,ds10180_unternehmensschliessungen,ds10200_jahr_raw,ds10200_bfs_nummer,ds10230_jahr_raw,ds10230_bfs_nummer,ds10230_neu_erstellte_wohnungen,ds10580_steuerfuss_ertrag_juristische_personen_prozent,ds10580_steuerfuss_kapital_juristische_personen_prozent,ds10580_steuerfuss_natuerliche_personen_prozent,ds10580_steuersatz_ertrag_juristische_personen_prozent,ds10580_steuersatz_kapital_juristische_personen_promille,ds10630_anzahl_steuerpflichtige,ds10630_steuerbares_einkommen_chf,ds10680_jahr_raw,ds10680_quartal,ds10680_gemeinde_nummer,ds10680_bezirk_nummer,ds10680_anfangsbestand,ds10680_geburten,ds10680_todesfaelle,ds10680_geburtenueberschuss,ds10680_zuzuege,ds10680_wegzuege,ds10680_wanderungssaldo,ds10680_bereinigung_saldo,ds10680_gesamtveraenderung,ds10680_endbestand,ds12070_jahr_raw,ds12070_bfs_nummer,ds12880_jahr_raw,ds12880_quartal,ds12880_bfs_code_gemeinde,ds12880_anzahl_bewilligungen,ds12900_jahr_raw,ds12900_quartal,ds12900_bfs_code_gemeinde,ds12900_anzahl_bauprojekte,ds13010_1_2,ds13010_3,ds13010_4,ds13010_5,ds13010_total,ds13030_andere_situation_unbekannt,ds13030_genossenschafter_innen,ds13030_hauseigentuemer_innen,ds13030_mieter_innen_oder_untermieter_innen,ds13030_stockwerk_wohnungseigentuemer_innen,ds13030_total
1982,Lauwil,,,,,,,8.0,305.0,,,1982.0,2889.0,,,,,,64.0,,,,,,,,,,,,,,,,,,,1982.0,2889.0,,,,,,,,,,,,,,,,,,,
1983,Lauwil,,,,,,,9.0,304.0,,,1983.0,2889.0,,,,,,64.0,,,,,,,,,,,,,,,,,,,1983.0,2889.0,,,,,,,,,,,,,,,,,,,
1984,Lauwil,,,,,,,9.0,299.0,,,1984.0,2889.0,,,,,,60.0,,,,,,,,,,,,,,,,,,,1984.0,2889.0,,,,,,,,,,,,,,,,,,,
1985,Lauwil,,,,,,,11.0,290.0,,,1985.0,2889.0,,,,,,60.0,,,,,,,,,,,,,,,,,,,1985.0,2889.0,,,,,,,,,,,,,,,,,,,
1986,Lauwil,,,,,,,12.0,280.0,,,1986.0,2889.0,,,,,,60.0,,,,,,,,,,,,,,,,,,,1986.0,2889.0,,,,,,,,,,,,,,,,,,,
1987,Lauwil,,,,,,,14.0,283.0,,,1987.0,2889.0,,,,,,60.0,,,,,,,,,,,,,,,,,,,1987.0,2889.0,,,,,,,,,,,,,,,,,,,
1988,Lauwil,,,,,,,21.0,278.0,,,1988.0,2889.0,,,,,,60.0,,,,,,,,,,,,,,,,,,,1988.0,2889.0,,,,,,,,,,,,,,,,,,,
1989,Lauwil,,,,,,,22.0,291.0,,,1989.0,2889.0,,,,,,60.0,,,,,,,,,,,,,,,,,,,1989.0,2889.0,,,,,,,,,,,,,,,,,,,
1990,Lauwil,,,,,,,22.0,299.0,,,1990.0,2889.0,,,,,,60.0,,,,,,,,,,,,,,,,,,,1990.0,2889.0,,,,,,,,,,,,,,,,,,,
1991,Lauwil,,,,,,,22.0,309.0,,,1991.0,2889.0,,,,,,52.0,,,,,,,,,,,,,,,,,,,1991.0,2889.0,,,,,,,,,,,,,,,,,,,
1992,Lauwil,,,,,,,19.0,307.0,,,1992.0,2889.0,,,,,,52.0,,,,,,,,,,,,,,,,,,,1992.0,2889.0,,,,,,,,,,,,,,,,,,,
1993,Lauwil,,,,,,,13.0,306.0,,,1993.0,2889.0,,,,,,55.0,,,,,,,,,,,,,,,,,,,1993.0,2889.0,,,,,,,,,,,,,,,,,,,
1994,Lauwil,,,,,,,12.0,316.0,,,1994.0,2889.0,1994.0,2889.0,2.0,,,55.0,,,,,,,,,,,,,,,,,,,1994.0,2889.0,,,,,,,,,,,,,,,,,,,
1995,Lauwil,,,,,,,13.0,314.0,,,1995.0,2889.0,1995.0,2889.0,1.0,,,60.0,,,,,,,,,,,,,,,,,,,1995.0,2889.0,,,,,,,,,,,,,,,,,,,
1996,Lauwil,,,,,,,11.0,314.0,,,1996.0,2889.0,1996.0,2889.0,1.0,,,60.0,,,,,,,,,,,,,,,,,,,1996.0,2889.0,,,,,,,,,,,,,,,,,,,
1997,Lauwil,,,,,,,15.0,303.0,,,1997.0,2889.0,1997.0,2889.0,1.0,,,60.0,,,,,,,,,,,,,,,,,,,1997.0,2889.0,,,,,,,,,,,,,,,,,,,
1998,Lauwil,,,,,,,17.0,299.0,,,1998.0,2889.0,1998.0,2889.0,1.0,,,60.0,,,,,,,,,,,,,,,,,,,1998.0,2889.0,,,,,,,,,,,,,,,,,,,
1999,Lauwil,,,,,,,17.0,294.0,,,1999.0,2889.0,1999.0,2889.0,0.0,,,61.0,,,,,,,,,,,,,,,,,,,1999.0,2889.0,,,,,,,,,,,,,,,,,,,
2000,Lauwil,,,,,,,18.0,311.0,,,2000.0,2889.0,2000.0,2889.0,2.0,,,61.0,4.5,5.0,,,,,,,,,,,,,,,,,2000.0,2889.0,,,,,,,,,,,,,,,,,,,
2001,Lauwil,,,,,,,20.0,317.0,,,2001.0,2889.0,2001.0,2889.0,0.0,,,61.0,4.5,5.0,,,,,,,,,,,,,,,,,2001.0,2889.0,,,,,,,,,,,,,,,,,,,
2002,Lauwil,,,,,,,10.0,323.0,,,2002.0,2889.0,2002.0,2889.0,1.0,,,61.0,4.5,5.0,,,,,,,,,,,,,,,,,2002.0,2889.0,,,,,,,,,,,,,,,,,,,
2003,Lauwil,,,,,,,8.0,322.0,,,2003.0,2889.0,2003.0,2889.0,2.0,,,60.0,4.5,5.0,,,8012.0,10.0,11556.0,5220.0,1319.0,3.0,5.0,-2.0,17.0,12.0,5.0,-3.0,0.0,1319.0,2003.0,2889.0,,,,,,,,,,,,,,,,,,,
2004,Lauwil,,,,,,,10.0,320.0,,,2004.0,2889.0,2004.0,2889.0,1.0,,,60.0,4.5,5.0,,,8016.0,10.0,11556.0,5220.0,1321.0,3.0,7.0,-4.0,20.0,19.0,1.0,0.0,-3.0,1318.0,2004.0,2889.0,,,,,,,,,,,,,,,,,,,
2005,Lauwil,,,,,,,10.0,316.0,,,2005.0,2889.0,2005.0,2889.0,1.0,,,60.0,4.5,5.0,,,8020.0,10.0,11556.0,5220.0,1308.0,2.0,4.0,-2.0,23.0,29.0,-6.0,0.0,-8.0,1300.0,2005.0,2889.0,8020.0,10.0,11556.0,7.0,6015.0,9.0,8667.0,8.0,,,,,,,,,,,
2006,Lauwil,,,,,,,11.0,314.0,,,2006.0,2889.0,2006.0,2889.0,4.0,,,60.0,4.5,5.0,,,8024.0,10.0,11556.0,5220.0,1298.0,3.0,2.0,1.0,18.0,13.0,5.0,0.0,6.0,1304.0,2006.0,2889.0,6018.0,6.0,8667.0,5.0,6018.0,6.0,8667.0,6.0,,,,,,,,,,,
2007,Lauwil,,,,,,,13.0,314.0,,,2007.0,2889.0,2007.0,2889.0,3.0,,,60.0,4.5,5.0,,,8028.0,10.0,11556.0,5220.0,1307.0,1.0,4.0,-3.0,20.0,15.0,5.0,0.0,2.0,1309.0,2007.0,2889.0,8028.0,10.0,11556.0,11.0,8028.0,10.0,11556.0,8.0,,,,,,,,,,,
2008,Lauwil,,,,,,,19.0,316.0,,,2008.0,2889.0,2008.0,2889.0,3.0,,,60.0,4.5,3.5,,,8032.0,10.0,11556.0,5220.0,1335.0,4.0,2.0,2.0,16.0,8.0,8.0,0.0,10.0,1345.0,2008.0,2889.0,4016.0,7.0,5778.0,3.0,4016.0,5.0,5778.0,2.0,,,,,,,,,,,
2009,Lauwil,,,,,,,22.0,313.0,,,2009.0,2889.0,2009.0,2889.0,0.0,,,60.0,4.5,3.5,,,8036.0,10.0,11556.0,5220.0,1344.0,4.0,3.0,1.0,14.0,23.0,-9.0,0.0,-8.0,1336.0,2009.0,2889.0,8036.0,10.0,11556.0,4.0,8036.0,10.0,11556.0,9.0,,,,,,,,,,,
2010,Lauwil,,,,,,,20.0,312.0,,,2010.0,2889.0,2010.0,2889.0,3.0,,,60.0,4.5,3.5,,,8040.0,10.0,11556.0,5220.0,1328.0,2.0,6.0,-4.0,25.0,19.0,6.0,1.0,3.0,1331.0,2010.0,2889.0,4020.0,4.0,5778.0,7.0,6030.0,8.0,8667.0,4.0,,0.0,1590.810557157928,0.0,1278.195872779486,0.0,,89.5168805656,41.983216142,,134.6065215276
2011,Lauwil,,,,,,,19.0,312.0,,,2011.0,2889.0,2011.0,2889.0,1.0,,,60.0,4.5,2.75,,,8044.0,10.0,11556.0,5220.0,1325.0,7.0,5.0,2.0,12.0,15.0,-3.0,0.0,-1.0,1324.0,2011.0,2889.0,6033.0,6.0,8667.0,4.0,4022.0,3.0,5778.0,3.0,,0.0,1590.810557157928,0.0,1278.195872779486,0.0,,89.5168805656,41.983216142,,134.6065215276
2012,Lauwil,36.0,54.0,12.0,22.0,8.0,2.0,15.0,309.0,,,2012.0,2889.0,2012.0,2889.0,1.0,,,60.0,4.5,2.75,,,8048.0,10.0,11556.0,5220.0,1303.0,0.0,3.0,-3.0,25.0,35.0,-10.0,1.0,-12.0,1291.0,2012.0,2889.0,6036.0,9.0,8667.0,4.0,6036.0,6.0,8667.0,4.0,,0.0,1590.810557157928,0.0,1278.195872779486,0.0,,89.5168805656,41.983216142,,134.6065215276
2013,Lauwil,37.0,55.0,14.0,24.0,6.0,2.0,17.0,310.0,04,00,2013.0,2889.0,2013.0,2889.0,0.0,,,60.0,4.5,2.75,217.0,10644887.0,8052.0,10.0,11556.0,5220.0,1303.0,3.0,0.0,3.0,26.0,15.0,11.0,0.0,14.0,1317.0,2013.0,2889.0,4026.0,5.0,5778.0,3.0,4026.0,5.0,5778.0,4.0,,0.0,1590.810557157928,0.0,1278.195872779486,0.0,,89.5168805656,41.983216142,,134.6065215276
2014,Lauwil,35.0,57.0,17.0,23.0,5.0,2.0,21.0,315.0,0( ),0( ),2014.0,2889.0,2014.0,2889.0,0.0,,,60.0,4.5,2.75,214.0,10268963.0,8056.0,10.0,11556.0,5220.0,1341.0,2.0,2.0,0.0,22.0,22.0,0.0,0.0,0.0,1341.0,2014.0,2889.0,4028.0,5.0,5778.0,2.0,4028.0,7.0,5778.0,2.0,,0.0,1590.810557157928,0.0,1278.195872779486,0.0,,89.5168805656,41.983216142,,134.6065215276
2015,Lauwil,35.0,58.0,15.0,20.0,7.0,2.0,23.0,312.0,( )( ),( )( ),2015.0,2889.0,2015.0,2889.0,0.0,,,60.0,4.5,2.75,207.0,10078212.0,8060.0,10.0,11556.0,5220.0,1342.0,2.0,1.0,1.0,23.0,29.0,-6.0,0.0,-5.0,1337.0,2015.0,2889.0,6045.0,8.0,8667.0,5.0,6045.0,9.0,8667.0,7.0,,0.0,0.0,0.0,1424.4272997120613,0.0,,72.1473911576,18.0881842216,0.0,107.0410917272
2016,Lauwil,36.0,53.0,18.0,24.0,4.0,3.0,22.0,306.0,( )( ),0( ),2016.0,2889.0,2016.0,2889.0,2.0,,,60.0,4.5,2.75,212.0,10604400.0,8064.0,10.0,11556.0,5220.0,1307.0,3.0,6.0,-3.0,26.0,14.0,12.0,0.0,9.0,1316.0,2016.0,2889.0,4032.0,4.0,5778.0,3.0,2016.0,4.0,2889.0,1.0,,0.0,0.0,0.0,1424.4272997120613,0.0,,72.1473911576,18.0881842216,0.0,107.0410917272
2017,Lauwil,43.0,52.0,13.0,22.0,3.0,4.0,24.0,306.0,0( ),( )4,2017.0,2889.0,2017.0,2889.0,0.0,,,60.0,4.5,2.75,199.0,10336732.0,8068.0,10.0,11556.0,5220.0,1330.0,2.0,5.0,-3.0,7.0,21.0,-14.0,0.0,-17.0,1313.0,2017.0,2889.0,6051.0,6.0,8667.0,3.0,2017.0,1.0,2889.0,3.0,,0.0,0.0,0.0,1424.4272997120613,0.0,,72.1473911576,18.0881842216,0.0,107.0410917272
2018,Lauwil,37.0,53.0,14.0,22.0,4.0,4.0,27.0,299.0,0( ),( )0,2018.0,2889.0,2018.0,2889.0,0.0,,,60.0,4.5,2.75,208.0,10315692.0,8072.0,10.0,11556.0,5220.0,1301.0,2.0,4.0,-2.0,26.0,19.0,7.0,0.0,5.0,1306.0,2018.0,2889.0,4036.0,7.0,5778.0,4.0,4036.0,4.0,5778.0,4.0,,0.0,0.0,0.0,1424.4272997120613,0.0,,72.1473911576,18.0881842216,0.0,107.0410917272
2019,Lauwil,37.0,51.0,16.0,20.0,5.0,3.0,26.0,296.0,0( ),0( ),2019.0,2889.0,2019.0,2889.0,0.0,,,60.0,4.5,2.75,212.0,10352184.0,8076.0,10.0,11556.0,5220.0,1292.0,3.0,6.0,-3.0,14.0,20.0,-6.0,0.0,-9.0,1283.0,2019.0,2889.0,6057.0,9.0,8667.0,3.0,4038.0,5.0,5778.0,2.0,,0.0,0.0,0.0,1424.4272997120613,0.0,,72.1473911576,18.0881842216,0.0,107.0410917272
2020,Lauwil,43.0,49.0,20.0,17.0,4.0,3.0,26.0,287.0,0( ),00,2020.0,2889.0,2020.0,2889.0,0.0,,,60.0,4.5,0.55,208.0,10088312.0,8080.0,10.0,11556.0,5220.0,1255.0,0.0,5.0,-5.0,19.0,22.0,-3.0,0.0,-8.0,1247.0,2020.0,2889.0,4040.0,5.0,5778.0,3.0,8080.0,10.0,11556.0,5.0,,,,,,,,,,,
2021,Lauwil,46.0,52.0,14.0,20.0,4.0,3.0,27.0,284.0,00,0( ),2021.0,2889.0,2021.0,2889.0,0.0,,,60.0,4.5,0.55,212.0,10555386.0,8084.0,10.0,11556.0,5220.0,1238.0,5.0,1.0,4.0,32.0,28.0,4.0,0.0,8.0,1246.0,2021.0,2889.0,4042.0,5.0,5778.0,2.0,4042.0,7.0,5778.0,5.0,,,,,,,,,,,
2022,Lauwil,46.0,54.0,14.0,20.0,4.0,3.0,30.0,289.0,0( ),,2022.0,2889.0,2022.0,2889.0,0.0,,,60.0,4.5,0.55,211.0,10361529.0,8088.0,10.0,11556.0,5220.0,1272.0,0.0,4.0,-4.0,9.0,4.0,5.0,0.0,1.0,1273.0,2022.0,2889.0,8088.0,10.0,11556.0,8.0,8088.0,10.0,11556.0,10.0,,,,,,,,,,,
2023,Lauwil,49.0,58.0,11.0,20.0,4.0,3.0,32.0,286.0,00,,2023.0,2889.0,2023.0,2889.0,3.0,50.0,55.0,60.0,,,,,8092.0,10.0,11556.0,5220.0,1272.0,1.0,3.0,-2.0,14.0,10.0,4.0,0.0,2.0,1274.0,2023.0,2889.0,8092.0,10.0,11556.0,8.0,4046.0,5.0,5778.0,2.0,,,,,,,,,,,
2024,Lauwil,47.0,58.0,9.0,22.0,6.0,2.0,34.0,291.0,,,2024.0,2889.0,2024.0,2889.0,2.0,50.0,55.0,60.0,,,,,8096.0,10.0,11556.0,5220.0,1298.0,4.0,2.0,2.0,34.0,27.0,7.0,0.0,9.0,1307.0,2024.0,2889.0,6072.0,6.0,8667.0,5.0,4048.0,3.0,5778.0,6.0,,,,,,,,,,,
2025,Lauwil,,,,,,,,,,,,,,,,50.0,55.0,60.0,,,,,6075.0,6.0,8667.0,3915.0,1014.0,1.0,5.0,-4.0,32.0,7.0,25.0,0.0,21.0,1035.0,,,2025.0,2.0,2889.0,3.0,4050.0,3.0,5778.0,2.0,,,,,,,,,,,
1975,Liedertswil,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,Liedertswil,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Liedertswil,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Liedertswil,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Liedertswil,,,,,,,,,,,1979.0,2890.0,,,,,,69.0,,,,,,,,,,,,,,,,,,,1979.0,2890.0,,,,,,,,,,,,,,,,,,,
1980,Liedertswil,,,,,,,0.0,130.0,,,1980.0,2890.0,,,,,,69.0,,,,,,,,,,,,,,,,,,,1980.0,2890.0,,,,,,,,,,,,,,,,,,,
1981,Liedertswil,,,,,,,0.0,131.0,,,1981.0,2890.0,,,,,,70.0,,,,,,,,,,,,,,,,,,,1981.0,2890.0,,,,,,,,,,,,,,,,,,,
1982,Liedertswil,,,,,,,0.0,141.0,,,1982.0,2890.0,,,,,,70.0,,,,,,,,,,,,,,,,,,,1982.0,2890.0,,,,,,,,,,,,,,,,,,,
1983,Liedertswil,,,,,,,1.0,144.0,,,1983.0,2890.0,,,,,,70.0,,,,,,,,,,,,,,,,,,,1983.0,2890.0,,,,,,,,,,,,,,,,,,,
1984,Liedertswil,,,,,,,2.0,144.0,,,1984.0,2890.0,,,,,,70.0,,,,,,,,,,,,,,,,,,,1984.0,2890.0,,,,,,,,,,,,,,,,,,,
1985,Liedertswil,,,,,,,2.0,141.0,,,1985.0,2890.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1985.0,2890.0,,,,,,,,,,,,,,,,,,,
1986,Liedertswil,,,,,,,2.0,151.0,,,1986.0,2890.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1986.0,2890.0,,,,,,,,,,,,,,,,,,,
1987,Liedertswil,,,,,,,2.0,156.0,,,1987.0,2890.0,,,,,,60.0,,,,,,,,,,,,,,,,,,,1987.0,2890.0,,,,,,,,,,,,,,,,,,,
1988,Liedertswil,,,,,,,2.0,152.0,,,1988.0,2890.0,,,,,,60.0,,,,,,,,,,,,,,,,,,,1988.0,2890.0,,,,,,,,,,,,,,,,,,,
1989,Liedertswil,,,,,,,2.0,151.0,,,1989.0,2890.0,,,,,,60.0,,,,,,,,,,,,,,,,,,,1989.0,2890.0,,,,,,,,,,,,,,,,,,,
1990,Liedertswil,,,,,,,1.0,149.0,,,1990.0,2890.0,,,,,,60.0,,,,,,,,,,,,,,,,,,,1990.0,2890.0,,,,,,,,,,,,,,,,,,,
1991,Liedertswil,,,,,,,1.0,147.0,,,1991.0,2890.0,,,,,,57.0,,,,,,,,,,,,,,,,,,,1991.0,2890.0,,,,,,,,,,,,,,,,,,,
1992,Liedertswil,,,,,,,1.0,146.0,,,1992.0,2890.0,,,,,,57.0,,,,,,,,,,,,,,,,,,,1992.0,2890.0,,,,,,,,,,,,,,,,,,,
1993,Liedertswil,,,,,,,4.0,140.0,,,1993.0,2890.0,,,,,,62.0,,,,,,,,,,,,,,,,,,,1993.0,2890.0,,,,,,,,,,,,,,,,,,,
1994,Liedertswil,,,,,,,5.0,145.0,,,1994.0,2890.0,1994.0,2890.0,0.0,,,62.0,,,,,,,,,,,,,,,,,,,1994.0,2890.0,,,,,,,,,,,,,,,,,,,
1995,Liedertswil,,,,,,,5.0,146.0,,,1995.0,2890.0,1995.0,2890.0,2.0,,,61.5,,,,,,,,,,,,,,,,,,,1995.0,2890.0,,,,,,,,,,,,,,,,,,,
1996,Liedertswil,,,,,,,5.0,147.0,,,1996.0,2890.0,1996.0,2890.0,0.0,,,61.5,,,,,,,,,,,,,,,,,,,1996.0,2890.0,,,,,,,,,,,,,,,,,,,
1997,Liedertswil,,,,,,,4.0,146.0,,,1997.0,2890.0,1997.0,2890.0,0.0,,,61.5,,,,,,,,,,,,,,,,,,,1997.0,2890.0,,,,,,,,,,,,,,,,,,,
1998,Liedertswil,,,,,,,4.0,146.0,,,1998.0,2890.0,1998.0,2890.0,5.0,,,61.5,,,,,,,,,,,,,,,,,,,1998.0,2890.0,,,,,,,,,,,,,,,,,,,
1999,Liedertswil,,,,,,,4.0,148.0,,,1999.0,2890.0,1999.0,2890.0,3.0,,,61.5,,,,,,,,,,,,,,,,,,,1999.0,2890.0,,,,,,,,,,,,,,,,,,,
2000,Liedertswil,,,,,,,7.0,142.0,,,2000.0,2890.0,2000.0,2890.0,0.0,,,61.5,4.5,5.0,,,,,,,,,,,,,,,,,2000.0,2890.0,,,,,,,,,,,,,,,,,,,
2001,Liedertswil,,,,,,,6.0,142.0,,,2001.0,2890.0,2001.0,2890.0,1.0,,,62.0,4.5,5.0,,,,,,,,,,,,,,,,,2001.0,2890.0,,,,,,,,,,,,,,,,,,,
2002,Liedertswil,,,,,,,6.0,154.0,,,2002.0,2890.0,2002.0,2890.0,0.0,,,62.0,4.5,5.0,,,,,,,,,,,,,,,,,2002.0,2890.0,,,,,,,,,,,,,,,,,,,
2003,Liedertswil,,,,,,,6.0,157.0,,,2003.0,2890.0,2003.0,2890.0,1.0,,,62.0,4.5,5.0,,,8012.0,10.0,11560.0,5220.0,656.0,3.0,1.0,2.0,8.0,16.0,-8.0,0.0,-6.0,650.0,2003.0,2890.0,,,,,,,,,,,,,,,,,,,
2004,Liedertswil,,,,,,,3.0,160.0,,,2004.0,2890.0,2004.0,2890.0,0.0,,,62.0,4.5,5.0,,,8016.0,10.0,11560.0,5220.0,651.0,2.0,1.0,1.0,19.0,17.0,2.0,-1.0,2.0,653.0,2004.0,2890.0,,,,,,,,,,,,,,,,,,,
2005,Liedertswil,,,,,,,3.0,153.0,,,2005.0,2890.0,2005.0,2890.0,0.0,,,61.0,4.5,5.0,,,8020.0,10.0,11560.0,5220.0,629.0,1.0,1.0,0.0,5.0,12.0,-7.0,0.0,-7.0,622.0,2005.0,2890.0,4010.0,5.0,5780.0,2.0,4010.0,4.0,5780.0,2.0,,,,,,,,,,,
2006,Liedertswil,,,,,,,4.0,150.0,,,2006.0,2890.0,2006.0,2890.0,1.0,,,61.0,4.5,5.0,,,8024.0,10.0,11560.0,5220.0,616.0,2.0,1.0,1.0,11.0,12.0,-1.0,0.0,0.0,616.0,2006.0,2890.0,4012.0,7.0,5780.0,2.0,2006.0,3.0,2890.0,2.0,,,,,,,,,,,
2007,Liedertswil,,,,,,,5.0,147.0,,,2007.0,2890.0,2007.0,2890.0,1.0,,,59.0,4.5,5.0,,,8028.0,10.0,11560.0,5220.0,606.0,4.0,2.0,2.0,11.0,12.0,-1.0,0.0,1.0,607.0,2007.0,2890.0,4014.0,5.0,5780.0,4.0,6021.0,9.0,8670.0,5.0,,,,,,,,,,,
2008,Liedertswil,,,,,,,5.0,149.0,,,2008.0,2890.0,2008.0,2890.0,2.0,,,54.0,4.5,3.5,,,8032.0,10.0,11560.0,5220.0,614.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,614.0,2008.0,2890.0,6024.0,6.0,8670.0,5.0,4016.0,5.0,5780.0,4.0,,,,,,,,,,,
2009,Liedertswil,,,,,,,6.0,150.0,,,2009.0,2890.0,2009.0,2890.0,2.0,,,54.0,4.5,3.5,,,8036.0,10.0,11560.0,5220.0,621.0,0.0,1.0,-1.0,21.0,12.0,9.0,0.0,8.0,629.0,2009.0,2890.0,6027.0,9.0,8670.0,4.0,6027.0,6.0,8670.0,4.0,,,,,,,,,,,
2010,Liedertswil,,,,,,,10.0,152.0,,,2010.0,2890.0,2010.0,2890.0,2.0,,,55.0,4.5,3.5,,,8040.0,10.0,11560.0,5220.0,649.0,2.0,0.0,2.0,8.0,12.0,-4.0,0.0,-2.0,647.0,2010.0,2890.0,2010.0,3.0,2890.0,2.0,4020.0,4.0,5780.0,2.0,0.0,,0.0,0.0,1485.9756662152154,0.0,,54.1921945646,25.4560186252,0.0,88.8736668221
2011,Liedertswil,,,,,,,11.0,149.0,,,2011.0,2890.0,2011.0,2890.0,0.0,,,55.0,4.5,2.75,,,8044.0,10.0,11560.0,5220.0,640.0,1.0,1.0,0.0,9.0,7.0,2.0,0.0,2.0,642.0,2011.0,2890.0,4022.0,7.0,5780.0,2.0,2011.0,3.0,2890.0,2.0,0.0,,0.0,0.0,1485.9756662152154,0.0,,54.1921945646,25.4560186252,0.0,88.8736668221
2012,Liedertswil,21.0,28.0,13.0,7.0,2.0,2.0,13.0,149.0,,,2012.0,2890.0,2012.0,2890.0,0.0,,,55.0,4.5,2.75,,,8048.0,10.0,11560.0,5220.0,645.0,1.0,1.0,0.0,17.0,12.0,5.0,0.0,5.0,650.0,2012.0,2890.0,4024.0,5.0,5780.0,2.0,4024.0,5.0,5780.0,2.0,0.0,,0.0,0.0,1485.9756662152154,0.0,,54.1921945646,25.4560186252,0.0,88.8736668221
2013,Liedertswil,23.0,25.0,12.0,10.0,2.0,1.0,13.0,154.0,00,00,2013.0,2890.0,2013.0,2890.0,0.0,,,55.0,4.5,2.75,99.0,5717303.0,8052.0,10.0,11560.0,5220.0,665.0,2.0,1.0,1.0,8.0,10.0,-2.0,0.0,-1.0,664.0,2013.0,2890.0,,,,,,,,,0.0,,0.0,0.0,1485.9756662152154,0.0,,54.1921945646,25.4560186252,0.0,88.8736668221
2014,Liedertswil,20.0,23.0,15.0,9.0,2.0,1.0,13.0,154.0,( )0,0( ),2014.0,2890.0,2014.0,2890.0,0.0,,,55.0,4.5,2.75,100.0,5785099.0,8056.0,10.0,11560.0,5220.0,666.0,2.0,1.0,1.0,8.0,11.0,-3.0,0.0,-2.0,664.0,2014.0,2890.0,4028.0,5.0,5780.0,2.0,6042.0,7.0,8670.0,4.0,0.0,,0.0,0.0,1485.9756662152154,0.0,,54.1921945646,25.4560186252,0.0,88.8736668221
2015,Liedertswil,22.0,28.0,9.0,11.0,1.0,1.0,9.0,155.0,0( ),0( ),2015.0,2890.0,2015.0,2890.0,0.0,,,55.0,4.5,2.75,97.0,5353758.0,8060.0,10.0,11560.0,5220.0,655.0,1.0,0.0,1.0,6.0,10.0,-4.0,0.0,-3.0,652.0,2015.0,2890.0,2015.0,1.0,2890.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,36.9972397407,0.0,,59.1269419893
2016,Liedertswil,25.0,24.0,11.0,11.0,1.0,1.0,7.0,155.0,00,00,2016.0,2890.0,2016.0,2890.0,0.0,,,55.0,4.5,2.75,102.0,5240835.0,8064.0,10.0,11560.0,5220.0,647.0,0.0,1.0,-1.0,9.0,7.0,2.0,0.0,1.0,648.0,2016.0,2890.0,4032.0,5.0,5780.0,2.0,4032.0,5.0,5780.0,2.0,,0.0,0.0,0.0,0.0,0.0,,36.9972397407,0.0,,59.1269419893
2017,Liedertswil,25.0,26.0,8.0,13.0,1.0,1.0,7.0,153.0,00,00,2017.0,2890.0,2017.0,2890.0,1.0,,,55.0,4.5,2.75,101.0,5405583.0,8068.0,10.0,11560.0,5220.0,640.0,2.0,3.0,-1.0,9.0,5.0,4.0,0.0,3.0,643.0,2017.0,2890.0,4034.0,5.0,5780.0,2.0,2017.0,3.0,2890.0,2.0,,0.0,0.0,0.0,0.0,0.0,,36.9972397407,0.0,,59.1269419893
2018,Liedertswil,26.0,24.0,9.0,10.0,2.0,1.0,7.0,155.0,0( ),00,2018.0,2890.0,2018.0,2890.0,0.0,,,55.0,4.5,2.75,96.0,5374353.0,8072.0,10.0,11560.0,5220.0,648.0,1.0,1.0,0.0,4.0,12.0,-8.0,0.0,-8.0,640.0,2018.0,2890.0,2018.0,2.0,2890.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,36.9972397407,0.0,,59.1269419893
2019,Liedertswil,27.0,24.0,8.0,9.0,4.0,0.0,5.0,149.0,00,0( ),2019.0,2890.0,2019.0,2890.0,1.0,,,55.0,4.5,2.75,96.0,5623760.0,8076.0,10.0,11560.0,5220.0,616.0,0.0,3.0,-3.0,6.0,4.0,2.0,0.0,-1.0,615.0,2019.0,2890.0,2019.0,2.0,2890.0,1.0,2019.0,2.0,2890.0,1.0,,0.0,0.0,0.0,0.0,0.0,,36.9972397407,0.0,,59.1269419893
