jahr,gemeinde_nummer,gemeinde,bfs_bezirk,bezirk,nationalitaet_code,nationalitaet,anzahl_personen
2016,2827,Hersberg,1303,Bezirk Liestal,2,Ausland,39
2016,2828,Lausen,1303,Bezirk Liestal,1,Schweiz,3655
2016,2828,Lausen,1303,Bezirk Liestal,2,Ausland,1398
2016,2829,Liestal,1303,Bezirk Liestal,1,Schweiz,10324
2016,2829,Liestal,1303,Bezirk Liestal,2,Ausland,3848
2016,2830,Lupsingen,1303,Bezirk Liestal,1,Schweiz,1277
2016,2830,Lupsingen,1303,Bezirk Liestal,2,Ausland,144
2016,2831,Pratteln,1303,Bezirk Liestal,1,Schweiz,9594
2016,2831,Pratteln,1303,Bezirk Liestal,2,Ausland,6522
2016,2832,Ramlinsburg,1303,Bezirk Liestal,1,Schweiz,619
2016,2832,Ramlinsburg,1303,Bezirk Liestal,2,Ausland,78
2016,2833,Seltisberg,1303,Bezirk Liestal,1,Schweiz,1208
2016,2833,Seltisberg,1303,Bezirk Liestal,2,Ausland,95
2016,2841,Anwil,1304,Bezirk Sissach,1,Schweiz,544
2016,2841,Anwil,1304,Bezirk Sissach,2,Ausland,41
2016,2842,Böckten,1304,Bezirk Sissach,1,Schweiz,710
2016,2842,Böckten,1304,Bezirk Sissach,2,Ausland,102
2016,2843,Buckten,1304,Bezirk Sissach,1,Schweiz,574
2016,2843,Buckten,1304,Bezirk Sissach,2,Ausland,130
2016,2844,Buus,1304,Bezirk Sissach,1,Schweiz,930
2016,2844,Buus,1304,Bezirk Sissach,2,Ausland,84
2016,2845,Diepflingen,1304,Bezirk Sissach,1,Schweiz,639
2016,2845,Diepflingen,1304,Bezirk Sissach,2,Ausland,93
2016,2846,Gelterkinden,1304,Bezirk Sissach,1,Schweiz,4874
2016,2846,Gelterkinden,1304,Bezirk Sissach,2,Ausland,1145
2016,2847,Häfelfingen,1304,Bezirk Sissach,1,Schweiz,235
2016,2847,Häfelfingen,1304,Bezirk Sissach,2,Ausland,24
2016,2848,Hemmiken,1304,Bezirk Sissach,1,Schweiz,248
2016,2848,Hemmiken,1304,Bezirk Sissach,2,Ausland,22
2016,2849,Itingen,1304,Bezirk Sissach,1,Schweiz,1670
2016,2849,Itingen,1304,Bezirk Sissach,2,Ausland,419
2016,2850,Känerkinden,1304,Bezirk Sissach,1,Schweiz,483
2016,2850,Känerkinden,1304,Bezirk Sissach,2,Ausland,46
2016,2852,Läufelfingen,1304,Bezirk Sissach,1,Schweiz,1156
2016,2852,Läufelfingen,1304,Bezirk Sissach,2,Ausland,153
2016,2853,Maisprach,1304,Bezirk Sissach,1,Schweiz,814
2016,2853,Maisprach,1304,Bezirk Sissach,2,Ausland,143
2016,2854,Nusshof,1304,Bezirk Sissach,1,Schweiz,230
2016,2854,Nusshof,1304,Bezirk Sissach,2,Ausland,28
2016,2855,Oltingen,1304,Bezirk Sissach,1,Schweiz,454
2016,2855,Oltingen,1304,Bezirk Sissach,2,Ausland,37
2016,2856,Ormalingen,1304,Bezirk Sissach,1,Schweiz,1871
2016,2856,Ormalingen,1304,Bezirk Sissach,2,Ausland,288
2016,2858,Rothenfluh,1304,Bezirk Sissach,1,Schweiz,715
2016,2858,Rothenfluh,1304,Bezirk Sissach,2,Ausland,61
2016,2859,Rümlingen,1304,Bezirk Sissach,1,Schweiz,299
2016,2859,Rümlingen,1304,Bezirk Sissach,2,Ausland,89
2016,2860,Rünenberg,1304,Bezirk Sissach,1,Schweiz,724
2016,2860,Rünenberg,1304,Bezirk Sissach,2,Ausland,61
2016,2861,Sissach,1304,Bezirk Sissach,1,Schweiz,5545
2016,2861,Sissach,1304,Bezirk Sissach,2,Ausland,1183
2016,2862,Tecknau,1304,Bezirk Sissach,1,Schweiz,606
2016,2862,Tecknau,1304,Bezirk Sissach,2,Ausland,258
2016,2863,Tenniken,1304,Bezirk Sissach,1,Schweiz,824
2016,2863,Tenniken,1304,Bezirk Sissach,2,Ausland,96
2016,2864,Thürnen,1304,Bezirk Sissach,1,Schweiz,1120
2016,2864,Thürnen,1304,Bezirk Sissach,2,Ausland,302
2016,2865,Wenslingen,1304,Bezirk Sissach,1,Schweiz,680
2016,2865,Wenslingen,1304,Bezirk Sissach,2,Ausland,50
2016,2866,Wintersingen,1304,Bezirk Sissach,1,Schweiz,560
2016,2866,Wintersingen,1304,Bezirk Sissach,2,Ausland,54
2016,2867,Wittinsburg,1304,Bezirk Sissach,1,Schweiz,403
2016,2867,Wittinsburg,1304,Bezirk Sissach,2,Ausland,28
2016,2881,Arboldswil,1305,Bezirk Waldenburg,1,Schweiz,529
2016,2881,Arboldswil,1305,Bezirk Waldenburg,2,Ausland,35
2016,2882,Bennwil,1305,Bezirk Waldenburg,1,Schweiz,610
2016,2882,Bennwil,1305,Bezirk Waldenburg,2,Ausland,46
2016,2883,Bretzwil,1305,Bezirk Waldenburg,1,Schweiz,725
2016,2883,Bretzwil,1305,Bezirk Waldenburg,2,Ausland,55
2016,2884,Diegten,1305,Bezirk Waldenburg,1,Schweiz,1464
2016,2884,Diegten,1305,Bezirk Waldenburg,2,Ausland,168
2016,2885,Eptingen,1305,Bezirk Waldenburg,1,Schweiz,471
2016,2885,Eptingen,1305,Bezirk Waldenburg,2,Ausland,62
2016,2886,Hölstein,1305,Bezirk Waldenburg,1,Schweiz,2032
2016,2886,Hölstein,1305,Bezirk Waldenburg,2,Ausland,417
2016,2887,Lampenberg,1305,Bezirk Waldenburg,1,Schweiz,470
2016,2887,Lampenberg,1305,Bezirk Waldenburg,2,Ausland,29
2016,2888,Langenbruck,1305,Bezirk Waldenburg,1,Schweiz,795
2016,2888,Langenbruck,1305,Bezirk Waldenburg,2,Ausland,188
2016,2889,Lauwil,1305,Bezirk Waldenburg,1,Schweiz,306
2016,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,22
2016,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,155
2016,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,7
2016,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1378
2016,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,436
2016,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1416
2016,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,183
2016,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,375
2016,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,38
2016,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,821
2016,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,351
2017,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,15347
2017,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,5588
2017,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,7316
2017,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1939
2017,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,11537
2017,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,4010
2017,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,7413
2017,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,3081
2017,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4894
2017,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,1675
2017,2768,Ettingen,1301,Bezirk Arlesheim,1,Schweiz,4208
2017,2768,Ettingen,1301,Bezirk Arlesheim,2,Ausland,920
2017,2769,Münchenstein,1301,Bezirk Arlesheim,1,Schweiz,9001
2017,2769,Münchenstein,1301,Bezirk Arlesheim,2,Ausland,3195
2017,2770,Muttenz,1301,Bezirk Arlesheim,1,Schweiz,14101
2017,2770,Muttenz,1301,Bezirk Arlesheim,2,Ausland,3713
2017,2772,Pfeffingen,1301,Bezirk Arlesheim,1,Schweiz,2031
2017,2772,Pfeffingen,1301,Bezirk Arlesheim,2,Ausland,347
2017,2774,Schönenbuch,1301,Bezirk Arlesheim,1,Schweiz,1213
2017,2774,Schönenbuch,1301,Bezirk Arlesheim,2,Ausland,177
2017,2775,Therwil,1301,Bezirk Arlesheim,1,Schweiz,8231
2017,2775,Therwil,1301,Bezirk Arlesheim,2,Ausland,1775
2017,2781,Blauen,1302,Bezirk Laufen,1,Schweiz,626
2017,2781,Blauen,1302,Bezirk Laufen,2,Ausland,69
2017,2782,Brislach,1302,Bezirk Laufen,1,Schweiz,1466
2017,2782,Brislach,1302,Bezirk Laufen,2,Ausland,174
2017,2784,Dittingen,1302,Bezirk Laufen,1,Schweiz,627
2017,2784,Dittingen,1302,Bezirk Laufen,2,Ausland,115
2017,2785,Duggingen,1302,Bezirk Laufen,1,Schweiz,1257
2017,2785,Duggingen,1302,Bezirk Laufen,2,Ausland,304
2017,2786,Grellingen,1302,Bezirk Laufen,1,Schweiz,1341
2017,2786,Grellingen,1302,Bezirk Laufen,2,Ausland,501
2017,2787,Laufen,1302,Bezirk Laufen,1,Schweiz,4112
2017,2787,Laufen,1302,Bezirk Laufen,2,Ausland,1452
2017,2788,Liesberg,1302,Bezirk Laufen,1,Schweiz,998
2017,2788,Liesberg,1302,Bezirk Laufen,2,Ausland,146
2017,2789,Nenzlingen,1302,Bezirk Laufen,1,Schweiz,393
2017,2789,Nenzlingen,1302,Bezirk Laufen,2,Ausland,39
2017,2790,Roggenburg,1302,Bezirk Laufen,1,Schweiz,254
2017,2790,Roggenburg,1302,Bezirk Laufen,2,Ausland,27
2017,2791,Röschenz,1302,Bezirk Laufen,1,Schweiz,1691
2017,2791,Röschenz,1302,Bezirk Laufen,2,Ausland,168
2017,2792,Wahlen,1302,Bezirk Laufen,1,Schweiz,1254
2017,2792,Wahlen,1302,Bezirk Laufen,2,Ausland,164
2017,2821,Arisdorf,1303,Bezirk Liestal,1,Schweiz,1471
2017,2821,Arisdorf,1303,Bezirk Liestal,2,Ausland,188
2017,2822,Augst,1303,Bezirk Liestal,1,Schweiz,782
2017,2822,Augst,1303,Bezirk Liestal,2,Ausland,234
2017,2823,Bubendorf,1303,Bezirk Liestal,1,Schweiz,3738
2017,2823,Bubendorf,1303,Bezirk Liestal,2,Ausland,653
2017,2824,Frenkendorf,1303,Bezirk Liestal,1,Schweiz,4396
2017,2824,Frenkendorf,1303,Bezirk Liestal,2,Ausland,2122
2017,2825,Füllinsdorf,1303,Bezirk Liestal,1,Schweiz,3183
2017,2825,Füllinsdorf,1303,Bezirk Liestal,2,Ausland,1279
2017,2826,Giebenach,1303,Bezirk Liestal,1,Schweiz,818
2017,2826,Giebenach,1303,Bezirk Liestal,2,Ausland,222
2017,2827,Hersberg,1303,Bezirk Liestal,1,Schweiz,289
2017,2827,Hersberg,1303,Bezirk Liestal,2,Ausland,39
2017,2828,Lausen,1303,Bezirk Liestal,1,Schweiz,3671
2017,2828,Lausen,1303,Bezirk Liestal,2,Ausland,1432
2017,2829,Liestal,1303,Bezirk Liestal,1,Schweiz,10389
2017,2829,Liestal,1303,Bezirk Liestal,2,Ausland,3880
2017,2830,Lupsingen,1303,Bezirk Liestal,1,Schweiz,1273
2017,2830,Lupsingen,1303,Bezirk Liestal,2,Ausland,142
2017,2831,Pratteln,1303,Bezirk Liestal,1,Schweiz,9664
2017,2831,Pratteln,1303,Bezirk Liestal,2,Ausland,6713
2017,2832,Ramlinsburg,1303,Bezirk Liestal,1,Schweiz,627
2017,2832,Ramlinsburg,1303,Bezirk Liestal,2,Ausland,79
2017,2833,Seltisberg,1303,Bezirk Liestal,1,Schweiz,1208
2017,2833,Seltisberg,1303,Bezirk Liestal,2,Ausland,93
2017,2841,Anwil,1304,Bezirk Sissach,1,Schweiz,544
2017,2841,Anwil,1304,Bezirk Sissach,2,Ausland,36
2017,2842,Böckten,1304,Bezirk Sissach,1,Schweiz,710
2017,2842,Böckten,1304,Bezirk Sissach,2,Ausland,95
2017,2843,Buckten,1304,Bezirk Sissach,1,Schweiz,568
2017,2843,Buckten,1304,Bezirk Sissach,2,Ausland,134
2017,2844,Buus,1304,Bezirk Sissach,1,Schweiz,941
2017,2844,Buus,1304,Bezirk Sissach,2,Ausland,93
2017,2845,Diepflingen,1304,Bezirk Sissach,1,Schweiz,643
2017,2845,Diepflingen,1304,Bezirk Sissach,2,Ausland,103
2017,2846,Gelterkinden,1304,Bezirk Sissach,1,Schweiz,4939
2017,2846,Gelterkinden,1304,Bezirk Sissach,2,Ausland,1136
2017,2847,Häfelfingen,1304,Bezirk Sissach,1,Schweiz,234
2017,2847,Häfelfingen,1304,Bezirk Sissach,2,Ausland,30
2017,2848,Hemmiken,1304,Bezirk Sissach,1,Schweiz,242
2017,2848,Hemmiken,1304,Bezirk Sissach,2,Ausland,19
2017,2849,Itingen,1304,Bezirk Sissach,1,Schweiz,1666
2017,2849,Itingen,1304,Bezirk Sissach,2,Ausland,437
2017,2850,Känerkinden,1304,Bezirk Sissach,1,Schweiz,480
2017,2850,Känerkinden,1304,Bezirk Sissach,2,Ausland,48
2017,2852,Läufelfingen,1304,Bezirk Sissach,1,Schweiz,1163
2017,2852,Läufelfingen,1304,Bezirk Sissach,2,Ausland,159
2017,2853,Maisprach,1304,Bezirk Sissach,1,Schweiz,806
2017,2853,Maisprach,1304,Bezirk Sissach,2,Ausland,144
2017,2854,Nusshof,1304,Bezirk Sissach,1,Schweiz,230
2017,2854,Nusshof,1304,Bezirk Sissach,2,Ausland,29
2017,2855,Oltingen,1304,Bezirk Sissach,1,Schweiz,446
2017,2855,Oltingen,1304,Bezirk Sissach,2,Ausland,32
2017,2856,Ormalingen,1304,Bezirk Sissach,1,Schweiz,1911
2017,2856,Ormalingen,1304,Bezirk Sissach,2,Ausland,279
2017,2858,Rothenfluh,1304,Bezirk Sissach,1,Schweiz,707
2017,2858,Rothenfluh,1304,Bezirk Sissach,2,Ausland,72
2017,2859,Rümlingen,1304,Bezirk Sissach,1,Schweiz,304
2017,2859,Rümlingen,1304,Bezirk Sissach,2,Ausland,86
2017,2860,Rünenberg,1304,Bezirk Sissach,1,Schweiz,724
2017,2860,Rünenberg,1304,Bezirk Sissach,2,Ausland,59
2017,2861,Sissach,1304,Bezirk Sissach,1,Schweiz,5533
2017,2861,Sissach,1304,Bezirk Sissach,2,Ausland,1180
2017,2862,Tecknau,1304,Bezirk Sissach,1,Schweiz,610
2017,2862,Tecknau,1304,Bezirk Sissach,2,Ausland,253
2017,2863,Tenniken,1304,Bezirk Sissach,1,Schweiz,828
2017,2863,Tenniken,1304,Bezirk Sissach,2,Ausland,99
2017,2864,Thürnen,1304,Bezirk Sissach,1,Schweiz,1111
2017,2864,Thürnen,1304,Bezirk Sissach,2,Ausland,298
2017,2865,Wenslingen,1304,Bezirk Sissach,1,Schweiz,668
2017,2865,Wenslingen,1304,Bezirk Sissach,2,Ausland,53
2017,2866,Wintersingen,1304,Bezirk Sissach,1,Schweiz,553
2017,2866,Wintersingen,1304,Bezirk Sissach,2,Ausland,52
2017,2867,Wittinsburg,1304,Bezirk Sissach,1,Schweiz,401
2017,2867,Wittinsburg,1304,Bezirk Sissach,2,Ausland,29
2017,2881,Arboldswil,1305,Bezirk Waldenburg,1,Schweiz,525
2017,2881,Arboldswil,1305,Bezirk Waldenburg,2,Ausland,42
2017,2882,Bennwil,1305,Bezirk Waldenburg,1,Schweiz,608
2017,2882,Bennwil,1305,Bezirk Waldenburg,2,Ausland,45
2017,2883,Bretzwil,1305,Bezirk Waldenburg,1,Schweiz,728
2017,2883,Bretzwil,1305,Bezirk Waldenburg,2,Ausland,54
2017,2884,Diegten,1305,Bezirk Waldenburg,1,Schweiz,1480
2017,2884,Diegten,1305,Bezirk Waldenburg,2,Ausland,167
2017,2885,Eptingen,1305,Bezirk Waldenburg,1,Schweiz,468
2017,2885,Eptingen,1305,Bezirk Waldenburg,2,Ausland,68
2017,2886,Hölstein,1305,Bezirk Waldenburg,1,Schweiz,2029
2017,2886,Hölstein,1305,Bezirk Waldenburg,2,Ausland,460
2017,2887,Lampenberg,1305,Bezirk Waldenburg,1,Schweiz,473
2017,2887,Lampenberg,1305,Bezirk Waldenburg,2,Ausland,33
2017,2888,Langenbruck,1305,Bezirk Waldenburg,1,Schweiz,796
2017,2888,Langenbruck,1305,Bezirk Waldenburg,2,Ausland,177
2017,2889,Lauwil,1305,Bezirk Waldenburg,1,Schweiz,306
2017,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,24
2017,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,153
2017,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,7
2017,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1379
2017,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,445
2017,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1414
2017,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,190
2017,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,371
2017,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,39
2017,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,815
2017,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,350
2018,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,15391
2018,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,5759
2018,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,7306
2018,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1890
2018,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,11534
2018,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,4139
2018,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,7306
2018,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,3107
2018,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4937
2018,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,1723
2018,2768,Ettingen,1301,Bezirk Arlesheim,1,Schweiz,4266
2018,2768,Ettingen,1301,Bezirk Arlesheim,2,Ausland,966
2018,2769,Münchenstein,1301,Bezirk Arlesheim,1,Schweiz,9006
2018,2769,Münchenstein,1301,Bezirk Arlesheim,2,Ausland,3199
2018,2770,Muttenz,1301,Bezirk Arlesheim,1,Schweiz,14130
2018,2770,Muttenz,1301,Bezirk Arlesheim,2,Ausland,3740
2018,2772,Pfeffingen,1301,Bezirk Arlesheim,1,Schweiz,2020
2018,2772,Pfeffingen,1301,Bezirk Arlesheim,2,Ausland,341
2018,2774,Schönenbuch,1301,Bezirk Arlesheim,1,Schweiz,1214
2018,2774,Schönenbuch,1301,Bezirk Arlesheim,2,Ausland,174
2018,2775,Therwil,1301,Bezirk Arlesheim,1,Schweiz,8197
2018,2775,Therwil,1301,Bezirk Arlesheim,2,Ausland,1747
2018,2781,Blauen,1302,Bezirk Laufen,1,Schweiz,623
2018,2781,Blauen,1302,Bezirk Laufen,2,Ausland,71
2018,2782,Brislach,1302,Bezirk Laufen,1,Schweiz,1466
2018,2782,Brislach,1302,Bezirk Laufen,2,Ausland,174
2018,2784,Dittingen,1302,Bezirk Laufen,1,Schweiz,613
2018,2784,Dittingen,1302,Bezirk Laufen,2,Ausland,120
2018,2785,Duggingen,1302,Bezirk Laufen,1,Schweiz,1265
2018,2785,Duggingen,1302,Bezirk Laufen,2,Ausland,307
2018,2786,Grellingen,1302,Bezirk Laufen,1,Schweiz,1340
2018,2786,Grellingen,1302,Bezirk Laufen,2,Ausland,499
2018,2787,Laufen,1302,Bezirk Laufen,1,Schweiz,4164
2018,2787,Laufen,1302,Bezirk Laufen,2,Ausland,1462
2018,2788,Liesberg,1302,Bezirk Laufen,1,Schweiz,993
2018,2788,Liesberg,1302,Bezirk Laufen,2,Ausland,153
2018,2789,Nenzlingen,1302,Bezirk Laufen,1,Schweiz,395
2018,2789,Nenzlingen,1302,Bezirk Laufen,2,Ausland,44
2018,2790,Roggenburg,1302,Bezirk Laufen,1,Schweiz,244
2018,2790,Roggenburg,1302,Bezirk Laufen,2,Ausland,31
2018,2791,Röschenz,1302,Bezirk Laufen,1,Schweiz,1700
2018,2791,Röschenz,1302,Bezirk Laufen,2,Ausland,182
2018,2792,Wahlen,1302,Bezirk Laufen,1,Schweiz,1265
2018,2792,Wahlen,1302,Bezirk Laufen,2,Ausland,179
2018,2821,Arisdorf,1303,Bezirk Liestal,1,Schweiz,1468
2018,2821,Arisdorf,1303,Bezirk Liestal,2,Ausland,183
2018,2822,Augst,1303,Bezirk Liestal,1,Schweiz,787
2018,2822,Augst,1303,Bezirk Liestal,2,Ausland,233
2018,2823,Bubendorf,1303,Bezirk Liestal,1,Schweiz,3713
2018,2823,Bubendorf,1303,Bezirk Liestal,2,Ausland,666
2018,2824,Frenkendorf,1303,Bezirk Liestal,1,Schweiz,4382
2018,2824,Frenkendorf,1303,Bezirk Liestal,2,Ausland,2127
2018,2825,Füllinsdorf,1303,Bezirk Liestal,1,Schweiz,3228
2018,2825,Füllinsdorf,1303,Bezirk Liestal,2,Ausland,1280
2018,2826,Giebenach,1303,Bezirk Liestal,1,Schweiz,816
2018,2826,Giebenach,1303,Bezirk Liestal,2,Ausland,225
2018,2827,Hersberg,1303,Bezirk Liestal,1,Schweiz,278
2018,2827,Hersberg,1303,Bezirk Liestal,2,Ausland,37
2018,2828,Lausen,1303,Bezirk Liestal,1,Schweiz,3719
2018,2828,Lausen,1303,Bezirk Liestal,2,Ausland,1480
2018,2829,Liestal,1303,Bezirk Liestal,1,Schweiz,10447
2018,2829,Liestal,1303,Bezirk Liestal,2,Ausland,3877
2018,2830,Lupsingen,1303,Bezirk Liestal,1,Schweiz,1278
2018,2830,Lupsingen,1303,Bezirk Liestal,2,Ausland,149
2018,2831,Pratteln,1303,Bezirk Liestal,1,Schweiz,9701
2018,2831,Pratteln,1303,Bezirk Liestal,2,Ausland,6960
2018,2832,Ramlinsburg,1303,Bezirk Liestal,1,Schweiz,632
2018,2832,Ramlinsburg,1303,Bezirk Liestal,2,Ausland,86
2018,2833,Seltisberg,1303,Bezirk Liestal,1,Schweiz,1201
2018,2833,Seltisberg,1303,Bezirk Liestal,2,Ausland,101
2018,2841,Anwil,1304,Bezirk Sissach,1,Schweiz,534
2018,2841,Anwil,1304,Bezirk Sissach,2,Ausland,36
2018,2842,Böckten,1304,Bezirk Sissach,1,Schweiz,720
2018,2842,Böckten,1304,Bezirk Sissach,2,Ausland,92
2018,2843,Buckten,1304,Bezirk Sissach,1,Schweiz,563
2018,2843,Buckten,1304,Bezirk Sissach,2,Ausland,138
2018,2844,Buus,1304,Bezirk Sissach,1,Schweiz,963
2018,2844,Buus,1304,Bezirk Sissach,2,Ausland,101
2018,2845,Diepflingen,1304,Bezirk Sissach,1,Schweiz,646
2018,2845,Diepflingen,1304,Bezirk Sissach,2,Ausland,107
2018,2846,Gelterkinden,1304,Bezirk Sissach,1,Schweiz,4997
2018,2846,Gelterkinden,1304,Bezirk Sissach,2,Ausland,1165
2018,2847,Häfelfingen,1304,Bezirk Sissach,1,Schweiz,232
2018,2847,Häfelfingen,1304,Bezirk Sissach,2,Ausland,33
2018,2848,Hemmiken,1304,Bezirk Sissach,1,Schweiz,241
2018,2848,Hemmiken,1304,Bezirk Sissach,2,Ausland,20
2018,2849,Itingen,1304,Bezirk Sissach,1,Schweiz,1674
2018,2849,Itingen,1304,Bezirk Sissach,2,Ausland,443
2018,2850,Känerkinden,1304,Bezirk Sissach,1,Schweiz,479
2018,2850,Känerkinden,1304,Bezirk Sissach,2,Ausland,55
2018,2852,Läufelfingen,1304,Bezirk Sissach,1,Schweiz,1153
2018,2852,Läufelfingen,1304,Bezirk Sissach,2,Ausland,158
2018,2853,Maisprach,1304,Bezirk Sissach,1,Schweiz,796
2018,2853,Maisprach,1304,Bezirk Sissach,2,Ausland,140
2018,2854,Nusshof,1304,Bezirk Sissach,1,Schweiz,229
2018,2854,Nusshof,1304,Bezirk Sissach,2,Ausland,31
2018,2855,Oltingen,1304,Bezirk Sissach,1,Schweiz,440
2018,2855,Oltingen,1304,Bezirk Sissach,2,Ausland,29
2018,2856,Ormalingen,1304,Bezirk Sissach,1,Schweiz,1956
2018,2856,Ormalingen,1304,Bezirk Sissach,2,Ausland,268
2018,2858,Rothenfluh,1304,Bezirk Sissach,1,Schweiz,704
2018,2858,Rothenfluh,1304,Bezirk Sissach,2,Ausland,71
2018,2859,Rümlingen,1304,Bezirk Sissach,1,Schweiz,318
2018,2859,Rümlingen,1304,Bezirk Sissach,2,Ausland,85
2018,2860,Rünenberg,1304,Bezirk Sissach,1,Schweiz,711
2018,2860,Rünenberg,1304,Bezirk Sissach,2,Ausland,63
2018,2861,Sissach,1304,Bezirk Sissach,1,Schweiz,5532
2018,2861,Sissach,1304,Bezirk Sissach,2,Ausland,1165
2018,2862,Tecknau,1304,Bezirk Sissach,1,Schweiz,602
2018,2862,Tecknau,1304,Bezirk Sissach,2,Ausland,253
2018,2863,Tenniken,1304,Bezirk Sissach,1,Schweiz,824
2018,2863,Tenniken,1304,Bezirk Sissach,2,Ausland,87
2018,2864,Thürnen,1304,Bezirk Sissach,1,Schweiz,1087
2018,2864,Thürnen,1304,Bezirk Sissach,2,Ausland,299
2018,2865,Wenslingen,1304,Bezirk Sissach,1,Schweiz,671
2018,2865,Wenslingen,1304,Bezirk Sissach,2,Ausland,51
2018,2866,Wintersingen,1304,Bezirk Sissach,1,Schweiz,563
2018,2866,Wintersingen,1304,Bezirk Sissach,2,Ausland,50
2018,2867,Wittinsburg,1304,Bezirk Sissach,1,Schweiz,397
2018,2867,Wittinsburg,1304,Bezirk Sissach,2,Ausland,26
2018,2881,Arboldswil,1305,Bezirk Waldenburg,1,Schweiz,534
2018,2881,Arboldswil,1305,Bezirk Waldenburg,2,Ausland,41
2018,2882,Bennwil,1305,Bezirk Waldenburg,1,Schweiz,622
2018,2882,Bennwil,1305,Bezirk Waldenburg,2,Ausland,46
2018,2883,Bretzwil,1305,Bezirk Waldenburg,1,Schweiz,721
2018,2883,Bretzwil,1305,Bezirk Waldenburg,2,Ausland,54
2018,2884,Diegten,1305,Bezirk Waldenburg,1,Schweiz,1486
2018,2884,Diegten,1305,Bezirk Waldenburg,2,Ausland,179
2018,2885,Eptingen,1305,Bezirk Waldenburg,1,Schweiz,475
2018,2885,Eptingen,1305,Bezirk Waldenburg,2,Ausland,65
2018,2886,Hölstein,1305,Bezirk Waldenburg,1,Schweiz,2042
2018,2886,Hölstein,1305,Bezirk Waldenburg,2,Ausland,472
2018,2887,Lampenberg,1305,Bezirk Waldenburg,1,Schweiz,476
2018,2887,Lampenberg,1305,Bezirk Waldenburg,2,Ausland,32
2018,2888,Langenbruck,1305,Bezirk Waldenburg,1,Schweiz,799
2018,2888,Langenbruck,1305,Bezirk Waldenburg,2,Ausland,188
2018,2889,Lauwil,1305,Bezirk Waldenburg,1,Schweiz,299
2018,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,27
2018,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,155
2018,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,7
2018,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1371
2018,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,447
2018,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1403
2018,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,194
2018,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,371
2018,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,36
2018,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,781
2018,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,334
2019,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,15366
